,Province/State,Country/Region,Lat,Long,Date,#Confirmed,#Deaths,#Recovered
14065,Shandong,China,36.3427,118.1498,3/15/20,760,7,741.0
14066,Shanghai,China,31.202,121.4491,3/15/20,353,3,324.0
14067,Shanxi,China,37.5777,112.2922,3/15/20,133,0,133.0
14068,Sichuan,China,30.6171,102.7103,3/15/20,539,3,516.0
14069,Tianjin,China,39.3054,117.323,3/15/20,136,3,133.0
14070,Tibet,China,31.6927,88.0924,3/15/20,1,0,1.0
14071,Xinjiang,China,41.1129,85.2401,3/15/20,76,3,73.0
14072,Yunnan,China,24.974,101.487,3/15/20,174,2,172.0
14073,Zhejiang,China,29.1832,120.0934,3/15/20,1231,1,1211.0
14074,Colombia,Colombia,4.5709,-74.2973,3/15/20,34,0,0.0
14075,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,3/15/20,1,0,0.0
14076,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,3/15/20,2,0,0.0
14077,Costa Rica,Costa Rica,9.7489,-83.7534,3/15/20,27,0,0.0
14078,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,3/15/20,1,0,0.0
14079,Croatia,Croatia,45.1,15.2,3/15/20,49,0,1.0
14080,Diamond Princess,Diamond Princess,0.0,0.0,3/15/20,706,7,325.0
14081,Cuba,Cuba,22.0,-80.0,3/15/20,4,0,0.0
14082,Cyprus,Cyprus,35.1264,33.4299,3/15/20,26,0,0.0
14083,Czechia,Czechia,49.8175,15.473,3/15/20,253,0,0.0
14084,Faroe Islands,Denmark,61.8926,-6.9118,3/15/20,11,0,0.0
14085,Greenland,Denmark,71.7069,-42.6043,3/15/20,0,0,0.0
14086,Denmark,Denmark,56.2639,9.5018,3/15/20,864,2,1.0
14087,Djibouti,Djibouti,11.8251,42.5903,3/15/20,0,0,0.0
14088,Dominican Republic,Dominican Republic,18.7357,-70.1627,3/15/20,11,0,0.0
14089,Ecuador,Ecuador,-1.8312,-78.1834,3/15/20,28,2,0.0
14090,Egypt,Egypt,26.0,30.0,3/15/20,110,2,21.0
14091,El Salvador,El Salvador,13.7942,-88.8965,3/15/20,0,0,0.0
14092,Equatorial Guinea,Equatorial Guinea,1.5,10.0,3/15/20,1,0,0.0
14093,Eritrea,Eritrea,15.1794,39.7823,3/15/20,0,0,0.0
14094,Estonia,Estonia,58.5953,25.0136,3/15/20,171,0,1.0
14095,Eswatini,Eswatini,-26.5225,31.4659,3/15/20,1,0,0.0
14096,Ethiopia,Ethiopia,9.145,40.4897,3/15/20,1,0,0.0
14097,Fiji,Fiji,-17.7134,178.065,3/15/20,0,0,0.0
14098,Finland,Finland,64.0,26.0,3/15/20,244,0,10.0
14099,French Guiana,France,3.9339,-53.1258,3/15/20,7,0,0.0
14100,French Polynesia,France,-17.6797,149.4068,3/15/20,3,0,0.0
14101,Guadeloupe,France,16.25,-61.5833,3/15/20,3,0,0.0
14102,Mayotte,France,-12.8275,45.1662,3/15/20,1,0,0.0
14103,New Caledonia,France,-20.9043,165.618,3/15/20,0,0,0.0
14104,Reunion,France,-21.1351,55.2471,3/15/20,7,0,0.0
14105,Saint Barthelemy,France,17.9,-62.8333,3/15/20,1,0,0.0
14106,St Martin,France,18.0708,-63.0501,3/15/20,2,0,0.0
14107,Martinique,France,14.6415,-61.0242,3/15/20,9,0,0.0
14108,France,France,46.2276,2.2137,3/15/20,4499,91,12.0
14109,Gabon,Gabon,-0.8037,11.6094,3/15/20,1,0,0.0
14110,Gambia,Gambia,13.4432,-15.3101,3/15/20,0,0,0.0
14111,Georgia,Georgia,42.3154,43.3569,3/15/20,33,0,0.0
14112,Germany,Germany,51.0,9.0,3/15/20,5795,11,46.0
14113,Ghana,Ghana,7.9465,-1.0232,3/15/20,6,0,0.0
14114,Greece,Greece,39.0742,21.8243,3/15/20,331,4,8.0
14115,Guatemala,Guatemala,15.7835,-90.2308,3/15/20,1,0,0.0
14116,Guinea,Guinea,9.9456,-9.6966,3/15/20,1,0,0.0
14117,Guyana,Guyana,5.0,-58.75,3/15/20,4,1,0.0
14118,Haiti,Haiti,18.9712,-72.2852,3/15/20,0,0,0.0
14119,Holy See,Holy See,41.9029,12.4534,3/15/20,1,0,0.0
14120,Honduras,Honduras,15.2,-86.2419,3/15/20,3,0,0.0
14121,Hungary,Hungary,47.1625,19.5033,3/15/20,32,1,1.0
14122,Iceland,Iceland,64.9631,-19.0208,3/15/20,171,5,8.0
14123,India,India,21.0,78.0,3/15/20,113,2,13.0
14124,Indonesia,Indonesia,-0.7893,113.9213,3/15/20,117,5,8.0
14125,Iran,Iran,32.0,53.0,3/15/20,13938,724,4590.0
14126,Iraq,Iraq,33.0,44.0,3/15/20,116,10,26.0
14127,Ireland,Ireland,53.1424,-7.6921,3/15/20,129,2,0.0
14128,Israel,Israel,31.0,35.0,3/15/20,213,0,4.0
14129,Italy,Italy,43.0,12.0,3/15/20,24747,1809,2335.0
14130,Jamaica,Jamaica,18.1096,-77.2975,3/15/20,10,0,0.0
14131,Japan,Japan,36.0,138.0,3/15/20,839,22,118.0
14132,Jordan,Jordan,31.24,36.51,3/15/20,8,0,1.0
14133,Kazakhstan,Kazakhstan,48.0196,66.9237,3/15/20,9,0,0.0
14134,Kenya,Kenya,-0.0236,37.9062,3/15/20,3,0,0.0
14135,"Korea, South","Korea, South",36.0,128.0,3/15/20,8162,75,510.0
14136,Kuwait,Kuwait,29.5,47.75,3/15/20,112,0,5.0
14137,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,3/15/20,0,0,0.0
14138,Latvia,Latvia,56.8796,24.6032,3/15/20,30,0,1.0
14139,Lebanon,Lebanon,33.8547,35.8623,3/15/20,110,3,1.0
14140,Liberia,Liberia,6.4281,-9.4295,3/15/20,0,0,0.0
14141,Liechtenstein,Liechtenstein,47.14,9.55,3/15/20,4,0,0.0
14142,Lithuania,Lithuania,55.1694,23.8813,3/15/20,12,0,1.0
14143,Luxembourg,Luxembourg,49.8153,6.1296,3/15/20,59,1,0.0
14144,Madagascar,Madagascar,-18.7669,46.8691,3/15/20,0,0,0.0
14145,Malaysia,Malaysia,2.5,112.5,3/15/20,428,0,42.0
14146,Maldives,Maldives,3.2028,73.2207,3/15/20,13,0,0.0
14147,Malta,Malta,35.9375,14.3754,3/15/20,21,0,1.0
14148,Mauritania,Mauritania,21.0079,10.9408,3/15/20,1,0,0.0
14149,Mauritius,Mauritius,-20.2,57.5,3/15/20,0,0,0.0
14150,Mexico,Mexico,23.6345,-102.5528,3/15/20,41,0,4.0
14151,Moldova,Moldova,47.4116,28.3699,3/15/20,23,0,0.0
14152,Monaco,Monaco,43.7333,7.4167,3/15/20,2,0,0.0
14153,Mongolia,Mongolia,46.8625,103.8467,3/15/20,1,0,0.0
14154,Montenegro,Montenegro,42.5,19.3,3/15/20,0,0,0.0
14155,Morocco,Morocco,31.7917,-7.0926,3/15/20,28,1,1.0
14156,Namibia,Namibia,-22.9576,18.4904,3/15/20,2,0,0.0
14157,Nepal,Nepal,28.1667,84.25,3/15/20,1,0,1.0
14158,Aruba,Netherlands,12.5186,-70.0358,3/15/20,2,0,0.0
14159,Curacao,Netherlands,12.1696,-68.99,3/15/20,1,0,0.0
14160,Sint Maarten,Netherlands,18.0425,-63.0548,3/15/20,0,0,0.0
14161,Netherlands,Netherlands,52.1326,5.2913,3/15/20,1135,20,2.0
14162,New Zealand,New Zealand,-40.9006,174.886,3/15/20,8,0,0.0
14163,Nicaragua,Nicaragua,12.8654,-85.2072,3/15/20,0,0,0.0
14164,Niger,Niger,17.6078,8.0817,3/15/20,0,0,0.0
14165,Nigeria,Nigeria,9.082,8.6753,3/15/20,2,0,0.0
14166,North Macedonia,North Macedonia,41.6086,21.7453,3/15/20,14,0,1.0
14167,Norway,Norway,60.472,8.4689,3/15/20,1221,3,1.0
14168,Oman,Oman,21.0,57.0,3/15/20,22,0,9.0
14169,Pakistan,Pakistan,30.3753,69.3451,3/15/20,53,0,2.0
14170,Panama,Panama,8.538,-80.7821,3/15/20,43,1,0.0
14171,Papua New Guinea,Papua New Guinea,-6.315,143.9555,3/15/20,0,0,0.0
14172,Paraguay,Paraguay,-23.4425,-58.4438,3/15/20,6,0,0.0
14173,Peru,Peru,-9.19,-75.0152,3/15/20,43,0,0.0
14174,Philippines,Philippines,13.0,122.0,3/15/20,140,11,2.0
14175,Poland,Poland,51.9194,19.1451,3/15/20,119,3,0.0
14176,Portugal,Portugal,39.3999,-8.2245,3/15/20,245,0,2.0
14177,Qatar,Qatar,25.3548,51.1839,3/15/20,401,0,4.0
14178,Romania,Romania,45.9432,24.9668,3/15/20,131,0,9.0
14179,Russia,Russia,60.0,90.0,3/15/20,63,0,8.0
14180,Rwanda,Rwanda,-1.9403,29.8739,3/15/20,1,0,0.0
14181,Saint Lucia,Saint Lucia,13.9094,-60.9789,3/15/20,2,0,0.0
14182,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,3/15/20,1,0,0.0
14183,San Marino,San Marino,43.9424,12.4578,3/15/20,101,5,4.0
14184,Saudi Arabia,Saudi Arabia,24.0,45.0,3/15/20,103,0,1.0
14185,Senegal,Senegal,14.4974,-14.4524,3/15/20,24,0,1.0
14186,Serbia,Serbia,44.0165,21.0059,3/15/20,48,0,0.0
14187,Seychelles,Seychelles,-4.6796,55.492,3/15/20,2,0,0.0
14188,Singapore,Singapore,1.2833,103.8333,3/15/20,226,0,105.0
14189,Slovakia,Slovakia,48.669,19.699,3/15/20,54,0,0.0
14190,Slovenia,Slovenia,46.1512,14.9955,3/15/20,219,1,0.0
14191,Somalia,Somalia,5.1521,46.1996,3/15/20,0,0,0.0
14192,South Africa,South Africa,-30.5595,22.9375,3/15/20,51,0,0.0
14193,Spain,Spain,40.0,-4.0,3/15/20,7798,289,517.0
14194,Sri Lanka,Sri Lanka,7.0,81.0,3/15/20,18,0,1.0
14195,Sudan,Sudan,12.8628,30.2176,3/15/20,1,1,0.0
14196,Suriname,Suriname,3.9193,-56.0278,3/15/20,1,0,0.0
14197,Sweden,Sweden,63.0,16.0,3/15/20,1022,3,1.0
14198,Switzerland,Switzerland,46.8182,8.2275,3/15/20,2200,14,4.0
14199,Taiwan*,Taiwan*,23.7,121.0,3/15/20,59,1,20.0
14200,Tanzania,Tanzania,-6.369,34.8888,3/15/20,0,0,0.0
14201,Thailand,Thailand,15.0,101.0,3/15/20,114,1,35.0
14202,Togo,Togo,8.6195,0.8248,3/15/20,1,0,0.0
14203,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,3/15/20,2,0,0.0
14204,Tunisia,Tunisia,34.0,9.0,3/15/20,18,0,0.0
14205,Turkey,Turkey,38.9637,35.2433,3/15/20,6,0,0.0
14206,Uganda,Uganda,1.0,32.0,3/15/20,0,0,0.0
14207,Ukraine,Ukraine,48.3794,31.1656,3/15/20,3,1,0.0
14208,United Arab Emirates,United Arab Emirates,24.0,54.0,3/15/20,98,0,23.0
14209,Bermuda,United Kingdom,32.3078,-64.7505,3/15/20,0,0,0.0
14210,Cayman Islands,United Kingdom,19.3133,-81.2546,3/15/20,1,0,0.0
14211,Channel Islands,United Kingdom,49.3723,-2.3644,3/15/20,3,0,0.0
14212,Gibraltar,United Kingdom,36.1408,-5.3536,3/15/20,1,0,1.0
14213,Isle of Man,United Kingdom,54.2361,-4.5481,3/15/20,0,0,0.0
14214,Montserrat,United Kingdom,16.7425,-62.1874,3/15/20,0,0,0.0
14215,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/15/20,1140,21,18.0
14216,Uruguay,Uruguay,-32.5228,-55.7658,3/15/20,4,0,0.0
14217,US,US,37.0902,-95.7129,3/15/20,3499,63,12.0
14218,Uzbekistan,Uzbekistan,41.3775,64.5853,3/15/20,1,0,0.0
14219,Venezuela,Venezuela,6.4238,-66.5897,3/15/20,10,0,0.0
14220,Vietnam,Vietnam,16.0,108.0,3/15/20,56,0,16.0
14221,Zambia,Zambia,-15.4167,28.2833,3/15/20,0,0,0.0
14222,Zimbabwe,Zimbabwe,-20.0,30.0,3/15/20,0,0,0.0
14223,Diamond Princess,Canada,0.0,0.0,3/15/20,0,0,
14224,Dominica,Dominica,15.415,-61.371,3/15/20,0,0,0.0
14225,Grenada,Grenada,12.1165,-61.679,3/15/20,0,0,0.0
14226,Mozambique,Mozambique,-18.665695,35.529562,3/15/20,0,0,0.0
14227,Syria,Syria,34.802075,38.99681500000001,3/15/20,0,0,0.0
14228,Timor-Leste,Timor-Leste,-8.874217,125.727539,3/15/20,0,0,0.0
14229,Belize,Belize,13.1939,-59.5432,3/15/20,0,0,0.0
14230,Recovered,Canada,0.0,0.0,3/15/20,0,0,
14231,Laos,Laos,19.85627,102.495496,3/15/20,0,0,0.0
14232,Libya,Libya,26.3351,17.228331,3/15/20,0,0,0.0
14233,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,3/15/20,38,0,0.0
14234,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,3/15/20,0,0,0.0
14235,Mali,Mali,17.570692,-3.996166000000001,3/15/20,0,0,0.0
14236,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,3/15/20,0,0,0.0
14237,Northwest Territories,Canada,64.8255,-124.8457,3/15/20,0,0,
14238,Yukon,Canada,64.2823,-135.0,3/15/20,0,0,
14239,Kosovo,Kosovo,42.602636,20.902977,3/15/20,0,0,0.0
14240,Burma,Burma,21.9162,95.956,3/15/20,0,0,0.0
14241,Anguilla,United Kingdom,18.2206,-63.0686,3/15/20,0,0,0.0
14242,British Virgin Islands,United Kingdom,18.4207,-64.64,3/15/20,0,0,0.0
14243,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3/15/20,0,0,0.0
14244,MS Zaandam,MS Zaandam,0.0,0.0,3/15/20,0,0,0.0
14245,Botswana,Botswana,-22.3285,24.6849,3/15/20,0,0,0.0
14246,Burundi,Burundi,-3.3731,29.9189,3/15/20,0,0,0.0
14247,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,3/15/20,0,0,0.0
14248,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/15/20,0,0,0.0
14249,Malawi,Malawi,-13.254307999999998,34.301525,3/15/20,0,0,0.0
14250,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/15/20,0,0,0.0
14251,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/15/20,0,0,0.0
14252,South Sudan,South Sudan,6.877000000000002,31.307,3/15/20,0,0,0.0
14253,Western Sahara,Western Sahara,24.2155,-12.8858,3/15/20,0,0,0.0
14254,Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,3/15/20,0,0,0.0
14255,Yemen,Yemen,15.552727,48.516388,3/15/20,0,0,0.0
14256,Afghanistan,Afghanistan,33.0,65.0,3/16/20,21,0,1.0
14257,Albania,Albania,41.1533,20.1683,3/16/20,51,1,0.0
14258,Algeria,Algeria,28.0339,1.6596,3/16/20,54,4,12.0
14259,Andorra,Andorra,42.5063,1.5218,3/16/20,2,0,1.0
14260,Angola,Angola,-11.2027,17.8739,3/16/20,0,0,0.0
14261,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,3/16/20,1,0,0.0
14262,Argentina,Argentina,-38.4161,-63.6167,3/16/20,56,2,1.0
14263,Armenia,Armenia,40.0691,45.0382,3/16/20,52,0,0.0
14264,Australian Capital Territory,Australia,-35.4735,149.0124,3/16/20,2,0,0.0
14265,New South Wales,Australia,-33.8688,151.2093,3/16/20,171,2,4.0
14266,Northern Territory,Australia,-12.4634,130.8456,3/16/20,1,0,0.0
14267,Queensland,Australia,-28.0167,153.4,3/16/20,68,0,8.0
14268,South Australia,Australia,-34.9285,138.6007,3/16/20,29,0,3.0
14269,Tasmania,Australia,-41.4545,145.9707,3/16/20,7,0,0.0
14270,Victoria,Australia,-37.8136,144.9631,3/16/20,71,0,8.0
14271,Western Australia,Australia,-31.9505,115.8605,3/16/20,28,1,0.0
14272,Austria,Austria,47.5162,14.5501,3/16/20,1018,3,6.0
14273,Azerbaijan,Azerbaijan,40.1431,47.5769,3/16/20,28,1,6.0
14274,Bahamas,Bahamas,25.0343,-77.3963,3/16/20,1,0,0.0
14275,Bahrain,Bahrain,26.0275,50.55,3/16/20,214,1,77.0
14276,Bangladesh,Bangladesh,23.685,90.3563,3/16/20,8,0,2.0
14277,Barbados,Barbados,13.1939,-59.5432,3/16/20,0,0,0.0
14278,Belarus,Belarus,53.7098,27.9534,3/16/20,36,0,3.0
14279,Belgium,Belgium,50.8333,4.0,3/16/20,1058,5,1.0
14280,Benin,Benin,9.3077,2.3158,3/16/20,1,0,0.0
14281,Bhutan,Bhutan,27.5142,90.4336,3/16/20,1,0,0.0
14282,Bolivia,Bolivia,-16.2902,-63.5887,3/16/20,11,0,0.0
14283,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,3/16/20,25,0,0.0
14284,Brazil,Brazil,-14.235,-51.9253,3/16/20,200,0,1.0
14285,Brunei,Brunei,4.5353,114.7277,3/16/20,54,0,0.0
14286,Bulgaria,Bulgaria,42.7339,25.4858,3/16/20,52,2,0.0
14287,Burkina Faso,Burkina Faso,12.2383,-1.5616,3/16/20,15,0,0.0
14288,Cabo Verde,Cabo Verde,16.5388,-23.0418,3/16/20,0,0,0.0
14289,Cambodia,Cambodia,11.55,104.9167,3/16/20,7,0,1.0
14290,Cameroon,Cameroon,3.848,11.5021,3/16/20,4,0,0.0
14291,Alberta,Canada,53.9333,-116.5765,3/16/20,56,0,
14292,British Columbia,Canada,49.2827,-123.1207,3/16/20,103,4,
14293,Grand Princess,Canada,37.6489,-122.6655,3/16/20,2,0,
14294,Manitoba,Canada,53.7609,-98.8139,3/16/20,7,0,
14295,New Brunswick,Canada,46.5653,-66.4619,3/16/20,6,0,
14296,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/16/20,1,0,
14297,Nova Scotia,Canada,44.682,-63.7443,3/16/20,5,0,
14298,Ontario,Canada,51.2538,-85.3232,3/16/20,177,0,
14299,Prince Edward Island,Canada,46.5107,-63.4168,3/16/20,1,0,
14300,Quebec,Canada,52.9399,-73.5491,3/16/20,50,0,
14301,Saskatchewan,Canada,52.9399,-106.4509,3/16/20,7,0,
14302,Central African Republic,Central African Republic,6.6111,20.9394,3/16/20,1,0,0.0
14303,Chad,Chad,15.4542,18.7322,3/16/20,0,0,0.0
14304,Chile,Chile,-35.6751,-71.543,3/16/20,155,0,0.0
14305,Anhui,China,31.8257,117.2264,3/16/20,990,6,984.0
14306,Beijing,China,40.1824,116.4142,3/16/20,452,8,360.0
14307,Chongqing,China,30.0572,107.874,3/16/20,576,6,570.0
14308,Fujian,China,26.0789,117.9874,3/16/20,296,1,295.0
14309,Gansu,China,37.8099,101.0583,3/16/20,133,2,91.0
14310,Guangdong,China,23.3417,113.4244,3/16/20,1361,8,1306.0
14311,Guangxi,China,23.8298,108.7881,3/16/20,252,2,248.0
14312,Guizhou,China,26.8154,106.8748,3/16/20,146,2,144.0
14313,Hainan,China,19.1959,109.7453,3/16/20,168,6,161.0
14314,Hebei,China,39.549,116.1306,3/16/20,318,6,310.0
14315,Heilongjiang,China,47.862,127.7615,3/16/20,482,13,455.0
14316,Henan,China,33.882,113.614,3/16/20,1273,22,1250.0
14317,Hong Kong,China,22.3,114.2,3/16/20,155,4,84.0
14318,Hubei,China,30.9756,112.2707,3/16/20,67798,3099,55142.0
14319,Hunan,China,27.6104,111.7088,3/16/20,1018,4,1014.0
14320,Inner Mongolia,China,44.0935,113.9448,3/16/20,75,1,73.0
14321,Jiangsu,China,32.9711,119.455,3/16/20,631,0,631.0
14322,Jiangxi,China,27.614,115.7221,3/16/20,935,1,934.0
14323,Jilin,China,43.6661,126.1923,3/16/20,93,1,92.0
14324,Liaoning,China,41.2956,122.6085,3/16/20,125,1,115.0
14325,Macau,China,22.1667,113.55,3/16/20,11,0,10.0
14326,Ningxia,China,37.2692,106.1655,3/16/20,75,0,75.0
14327,Qinghai,China,35.7452,95.9956,3/16/20,18,0,18.0
14328,Shaanxi,China,35.1917,108.8701,3/16/20,245,2,233.0
14329,Shandong,China,36.3427,118.1498,3/16/20,760,7,746.0
14330,Shanghai,China,31.202,121.4491,3/16/20,355,3,325.0
14331,Shanxi,China,37.5777,112.2922,3/16/20,133,0,133.0
14332,Sichuan,China,30.6171,102.7103,3/16/20,539,3,516.0
14333,Tianjin,China,39.3054,117.323,3/16/20,136,3,133.0
14334,Tibet,China,31.6927,88.0924,3/16/20,1,0,1.0
14335,Xinjiang,China,41.1129,85.2401,3/16/20,76,3,73.0
14336,Yunnan,China,24.974,101.487,3/16/20,176,2,172.0
14337,Zhejiang,China,29.1832,120.0934,3/16/20,1231,1,1216.0
14338,Colombia,Colombia,4.5709,-74.2973,3/16/20,54,0,0.0
14339,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,3/16/20,1,0,0.0
14340,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,3/16/20,2,0,0.0
14341,Costa Rica,Costa Rica,9.7489,-83.7534,3/16/20,35,0,0.0
14342,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,3/16/20,1,0,0.0
14343,Croatia,Croatia,45.1,15.2,3/16/20,57,0,2.0
14344,Diamond Princess,Diamond Princess,0.0,0.0,3/16/20,706,7,325.0
14345,Cuba,Cuba,22.0,-80.0,3/16/20,4,0,0.0
14346,Cyprus,Cyprus,35.1264,33.4299,3/16/20,33,0,0.0
14347,Czechia,Czechia,49.8175,15.473,3/16/20,298,0,3.0
14348,Faroe Islands,Denmark,61.8926,-6.9118,3/16/20,18,0,0.0
14349,Greenland,Denmark,71.7069,-42.6043,3/16/20,1,0,0.0
14350,Denmark,Denmark,56.2639,9.5018,3/16/20,914,3,1.0
14351,Djibouti,Djibouti,11.8251,42.5903,3/16/20,0,0,0.0
14352,Dominican Republic,Dominican Republic,18.7357,-70.1627,3/16/20,11,0,0.0
14353,Ecuador,Ecuador,-1.8312,-78.1834,3/16/20,37,2,0.0
14354,Egypt,Egypt,26.0,30.0,3/16/20,150,2,27.0
14355,El Salvador,El Salvador,13.7942,-88.8965,3/16/20,0,0,0.0
14356,Equatorial Guinea,Equatorial Guinea,1.5,10.0,3/16/20,1,0,0.0
14357,Eritrea,Eritrea,15.1794,39.7823,3/16/20,0,0,0.0
14358,Estonia,Estonia,58.5953,25.0136,3/16/20,205,0,1.0
14359,Eswatini,Eswatini,-26.5225,31.4659,3/16/20,1,0,0.0
14360,Ethiopia,Ethiopia,9.145,40.4897,3/16/20,5,0,0.0
14361,Fiji,Fiji,-17.7134,178.065,3/16/20,0,0,0.0
14362,Finland,Finland,64.0,26.0,3/16/20,277,0,10.0
14363,French Guiana,France,3.9339,-53.1258,3/16/20,11,0,0.0
14364,French Polynesia,France,-17.6797,149.4068,3/16/20,3,0,0.0
14365,Guadeloupe,France,16.25,-61.5833,3/16/20,6,0,0.0
14366,Mayotte,France,-12.8275,45.1662,3/16/20,1,0,0.0
14367,New Caledonia,France,-20.9043,165.618,3/16/20,0,0,0.0
14368,Reunion,France,-21.1351,55.2471,3/16/20,9,0,0.0
14369,Saint Barthelemy,France,17.9,-62.8333,3/16/20,3,0,0.0
14370,St Martin,France,18.0708,-63.0501,3/16/20,2,0,0.0
14371,Martinique,France,14.6415,-61.0242,3/16/20,15,1,0.0
14372,France,France,46.2276,2.2137,3/16/20,6633,148,12.0
14373,Gabon,Gabon,-0.8037,11.6094,3/16/20,1,0,0.0
14374,Gambia,Gambia,13.4432,-15.3101,3/16/20,0,0,0.0
14375,Georgia,Georgia,42.3154,43.3569,3/16/20,33,0,1.0
14376,Germany,Germany,51.0,9.0,3/16/20,7272,17,67.0
14377,Ghana,Ghana,7.9465,-1.0232,3/16/20,6,0,0.0
14378,Greece,Greece,39.0742,21.8243,3/16/20,331,4,8.0
14379,Guatemala,Guatemala,15.7835,-90.2308,3/16/20,2,1,0.0
14380,Guinea,Guinea,9.9456,-9.6966,3/16/20,1,0,0.0
14381,Guyana,Guyana,5.0,-58.75,3/16/20,4,1,0.0
14382,Haiti,Haiti,18.9712,-72.2852,3/16/20,0,0,0.0
14383,Holy See,Holy See,41.9029,12.4534,3/16/20,1,0,0.0
14384,Honduras,Honduras,15.2,-86.2419,3/16/20,6,0,0.0
14385,Hungary,Hungary,47.1625,19.5033,3/16/20,39,1,1.0
14386,Iceland,Iceland,64.9631,-19.0208,3/16/20,180,0,0.0
14387,India,India,21.0,78.0,3/16/20,119,2,13.0
14388,Indonesia,Indonesia,-0.7893,113.9213,3/16/20,134,5,8.0
14389,Iran,Iran,32.0,53.0,3/16/20,14991,853,4590.0
14390,Iraq,Iraq,33.0,44.0,3/16/20,124,10,26.0
14391,Ireland,Ireland,53.1424,-7.6921,3/16/20,169,2,0.0
14392,Israel,Israel,31.0,35.0,3/16/20,218,0,4.0
14393,Italy,Italy,43.0,12.0,3/16/20,27980,2158,2749.0
14394,Jamaica,Jamaica,18.1096,-77.2975,3/16/20,10,0,2.0
14395,Japan,Japan,36.0,138.0,3/16/20,839,27,144.0
14396,Jordan,Jordan,31.24,36.51,3/16/20,17,0,1.0
14397,Kazakhstan,Kazakhstan,48.0196,66.9237,3/16/20,10,0,0.0
14398,Kenya,Kenya,-0.0236,37.9062,3/16/20,3,0,0.0
14399,"Korea, South","Korea, South",36.0,128.0,3/16/20,8236,75,1137.0
14400,Kuwait,Kuwait,29.5,47.75,3/16/20,123,0,9.0
14401,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,3/16/20,0,0,0.0
14402,Latvia,Latvia,56.8796,24.6032,3/16/20,34,0,1.0
14403,Lebanon,Lebanon,33.8547,35.8623,3/16/20,110,3,1.0
14404,Liberia,Liberia,6.4281,-9.4295,3/16/20,1,0,0.0
14405,Liechtenstein,Liechtenstein,47.14,9.55,3/16/20,4,0,0.0
14406,Lithuania,Lithuania,55.1694,23.8813,3/16/20,17,0,1.0
14407,Luxembourg,Luxembourg,49.8153,6.1296,3/16/20,77,1,0.0
14408,Madagascar,Madagascar,-18.7669,46.8691,3/16/20,0,0,0.0
14409,Malaysia,Malaysia,2.5,112.5,3/16/20,566,0,42.0
14410,Maldives,Maldives,3.2028,73.2207,3/16/20,13,0,0.0
14411,Malta,Malta,35.9375,14.3754,3/16/20,30,0,2.0
14412,Mauritania,Mauritania,21.0079,10.9408,3/16/20,1,0,0.0
14413,Mauritius,Mauritius,-20.2,57.5,3/16/20,0,0,0.0
14414,Mexico,Mexico,23.6345,-102.5528,3/16/20,53,0,4.0
14415,Moldova,Moldova,47.4116,28.3699,3/16/20,23,0,0.0
14416,Monaco,Monaco,43.7333,7.4167,3/16/20,7,0,0.0
14417,Mongolia,Mongolia,46.8625,103.8467,3/16/20,1,0,0.0
14418,Montenegro,Montenegro,42.5,19.3,3/16/20,0,0,0.0
14419,Morocco,Morocco,31.7917,-7.0926,3/16/20,29,1,1.0
14420,Namibia,Namibia,-22.9576,18.4904,3/16/20,2,0,0.0
14421,Nepal,Nepal,28.1667,84.25,3/16/20,1,0,1.0
14422,Aruba,Netherlands,12.5186,-70.0358,3/16/20,2,0,0.0
14423,Curacao,Netherlands,12.1696,-68.99,3/16/20,1,0,0.0
14424,Sint Maarten,Netherlands,18.0425,-63.0548,3/16/20,0,0,0.0
14425,Netherlands,Netherlands,52.1326,5.2913,3/16/20,1413,24,2.0
14426,New Zealand,New Zealand,-40.9006,174.886,3/16/20,8,0,0.0
14427,Nicaragua,Nicaragua,12.8654,-85.2072,3/16/20,0,0,0.0
14428,Niger,Niger,17.6078,8.0817,3/16/20,0,0,0.0
14429,Nigeria,Nigeria,9.082,8.6753,3/16/20,2,0,0.0
